BO_Code,Month,WFYP,NOP
AIZ454,2026-02,735864.4,10
AIZ454,2026-03,791621.6,10
AIZ454,2026-04,40392.0,1
AIZ454,2026-05,20192.0,1
AIZ460,2026-06,96598.0,3
AJB345,2025-11,15238.5,1
AJB345,2025-12,5569.3,1
AJB345,2026-01,21199.5,2
AJB345,2026-02,91852.8,4
AJB345,2026-03,104684.0,4
AJB345,2026-04,30288.0,1
AJB345,2026-05,83833.8,4
AJB345,2026-06,690.0,1
AJB352,2026-01,795450.04,12
AJB352,2026-02,246723.54,8
AJB352,2026-03,1026867.79,12
AJB352,2026-04,541950.0,6
AJB352,2026-05,53314.8,3
AJB352,2026-06,148301.5,5
AJB353,2025-11,1000000.0,2
AJB353,2025-12,608609.83,5
AJB353,2026-01,813505.88,6
AJB353,2026-02,2051428.52,16
AJB353,2026-03,1358498.88,10
AJB353,2026-04,-204322.57,2
AJB353,2026-05,272046.9,4
AJB353,2026-06,1009.6,0
AJB355,2025-12,631222.0,2
AJB355,2026-01,1782470.57,8
AJB355,2026-02,47588.11,2
AJB355,2026-03,1489128.82,10
AJB355,2026-04,2460.16,0
AJB355,2026-05,206460.16,1
AJB355,2026-06,389211.23,2
AJB382,2025-12,179814.3,1
AJB382,2026-02,242232.0,2
AJB382,2026-03,264134.0,2
AJB382,2026-05,24204.96,1
AJB382,2026-06,24620.0,1
AJB383,2025-11,39554.58,2
AJB383,2025-12,275664.47,6
AJB383,2026-01,570674.94,20
AJB383,2026-02,235428.48,12
AJB383,2026-03,1482485.05,10
AJB383,2026-04,75067.82,2
AJB383,2026-05,78357.88,3
AJB383,2026-06,5411.76,1
AJB424,2025-11,30261.0,1
AJB424,2025-12,237764.92,7
AJB424,2026-01,301762.18,10
AJB424,2026-02,269108.24,6
AJB424,2026-03,1298537.8,22
AJB424,2026-04,99967.79,4
AJB424,2026-05,314190.23,7
AJB424,2026-06,53570.0,1
AJC241,2026-01,156000.0,4
AJC241,2026-02,487181.0,8
AJC241,2026-03,394251.0,2
AJC241,2026-05,110000.0,1
AJC241,2026-06,-120000.0,0
AJC243,2025-12,144000.0,1
AJC243,2026-01,333432.0,4
AJC243,2026-02,322304.0,4
AJC243,2026-03,2624230.9,14
AJC243,2026-04,147213.2,3
AJC243,2026-05,824341.98,6
AJC243,2026-06,155000.0,2
AJC418,2025-12,361985.33,4
AJC418,2026-01,166617.0,2
AJC418,2026-02,28296.8,4
AJC418,2026-03,226512.2,2
AJC418,2026-04,661568.0,3
AJC418,2026-05,463812.4,4
AJC418,2026-06,60000.0,2
AJC483,2026-06,846.58,0
AJD007,2026-04,232669.95,5
AJD007,2026-05,145632.15,7
AJD007,2026-06,152170.28,3
AJD016,2025-12,10109.0,1
AJD016,2026-01,281509.2,4
AJD016,2026-02,117259.2,4
AJD016,2026-03,253277.46,10
AJD016,2026-04,14148.4,1
AJD016,2026-05,40000.0,1
AJD016,2026-06,27234.9,1
AJD024,2025-12,222327.13,1
AJD024,2026-01,202240.0,2
AJD024,2026-02,-68463.2,2
AJD024,2026-03,2228307.94,16
AJD024,2026-04,111078.0,1
AJD024,2026-05,782347.0,4
AJD024,2026-06,70399.6,3
AJD026,2025-12,335440.52,5
AJD026,2026-01,-60954.0,0
AJD026,2026-02,254666.4,6
AJD026,2026-03,659780.8,10
AJD026,2026-04,32304.0,1
AJD027,2026-04,-50460.0,0
AJD027,2026-05,265072.5,3
AJD027,2026-06,50490.0,1
AJD032,2025-12,130013.0,1
AJD032,2026-01,111078.0,2
AJD032,2026-02,242352.0,2
AJD032,2026-03,330043.4,8
AJD032,2026-04,30294.0,1
AJD032,2026-05,50435.0,1
AJD032,2026-06,45904.53,2
AJD035,2026-01,351650.0,6
AJD035,2026-02,181764.0,2
AJD035,2026-03,30442.5,6
AJD035,2026-04,24614.71,1
AJD035,2026-06,91548.0,1
AJD378,2025-11,98717.73,1
AJD378,2025-12,191625.6,2
AJD378,2026-01,873343.83,6
AJD378,2026-02,678015.0,4
AJD378,2026-03,288864.4,6
AJD378,2026-04,-30294.0,0
AJD378,2026-06,13770.0,1
AJD384,2026-04,34288.04,1
AJD384,2026-05,134867.14,5
AJD384,2026-06,114105.46,3
AJE121,2025-11,122517.54,1
AJE121,2025-12,58495.0,2
AJE121,2026-01,375965.76,8
AJE121,2026-02,307449.12,10
AJE121,2026-03,784652.55,14
AJE121,2026-04,40308.0,1
AJE121,2026-05,74261.15,2
AJE121,2026-06,148672.54,3
AJE691,2026-01,167671.6,4
AJE691,2026-03,60522.0,4
AJE691,2026-04,69664.8,2
AJE691,2026-05,137800.0,2
AJE691,2026-06,212058.0,1
AJE832,2025-12,12190.8,1
AJE832,2026-02,317479.68,6
AJE832,2026-05,39234.9,2
AJE834,2025-12,423463.01,3
AJE834,2026-01,167645.33,6
AJE834,2026-02,490589.33,8
AJE834,2026-03,796977.99,4
AJE834,2026-04,3120.0,0
AJE834,2026-05,33414.0,1
AJE834,2026-06,33414.0,1
AJE845,2026-01,60672.0,2
AJE845,2026-02,108939.6,2
AJE845,2026-03,462893.8,4
AJE845,2026-04,527150.58,4
AJE845,2026-05,114017.08,3
AJE845,2026-06,50485.0,1
AJE849,2025-12,15144.0,1
AJE849,2026-01,-14110.4,2
AJE849,2026-02,563232.0,6
AJE849,2026-03,70513.86,4
AJE849,2026-05,37439.8,2
AJE849,2026-06,45468.0,1
AJE881,2025-12,182800.6,4
AJE881,2026-01,111078.0,2
AJE881,2026-02,67001.28,4
AJE881,2026-03,313428.03,4
AJE881,2026-04,30294.0,1
AJE881,2026-06,142848.0,2
AJF398,2026-01,581468.0,6
AJF398,2026-02,241450.75,8
AJF398,2026-03,629249.04,10
AJF398,2026-04,42608.98,1
AJF755,2026-01,306549.0,4
AJF755,2026-02,315375.2,10
AJF755,2026-03,1086275.24,14
AJF755,2026-04,72000.0,1
AJF755,2026-05,23115.46,1
AJF755,2026-06,261326.0,6
AJF865,2025-12,131352.0,1
AJF865,2026-01,238157.58,4
AJF865,2026-02,775898.32,10
AJF865,2026-03,424621.07,6
AJF865,2026-06,120000.0,1
AJF869,2026-01,33000.0,2
AJF869,2026-02,120588.0,6
AJF869,2026-03,242574.75,8
AJF869,2026-04,45294.0,2
AJF869,2026-05,221862.0,5
AJF869,2026-06,454942.0,2
AJF890,2026-06,677851.42,3
AJF904,2025-12,87000.4,3
AJF904,2026-01,86080.1,6
AJF904,2026-02,906541.91,14
AJF904,2026-03,471707.64,12
AJF904,2026-04,47947.7,2
AJF904,2026-05,10611.3,1
AJF904,2026-06,106549.27,4
AJF914,2026-02,1068910.31,10
AJF914,2026-03,591846.36,8
AJF914,2026-06,18692.56,1
AJG635,2025-12,96899.08,3
AJG635,2026-01,311714.11,10
AJG635,2026-02,212433.28,8
AJG635,2026-03,421238.0,10
AJG635,2026-05,308664.5,5
AJG635,2026-06,112630.4,2
AJG679,2025-12,58063.5,1
AJG679,2026-01,2358304.64,8
AJG679,2026-02,706043.51,6
AJG679,2026-03,292090.26,2
AJG679,2026-04,60716.61,2
AJG679,2026-05,-52007.78,2
AJG679,2026-06,22705.8,2
AJH453,2026-01,116226.93,2
AJH453,2026-02,49519.4,4
AJH453,2026-03,2931342.48,14
AJH453,2026-04,17325.11,1
AJH453,2026-05,779086.84,6
AJH453,2026-06,164359.43,4
AJH477,2026-01,66686.4,2
AJH477,2026-02,141402.0,4
AJH477,2026-03,1095782.4,12
AJH477,2026-04,139303.35,4
AJH477,2026-05,54549.9,3
AJH477,2026-06,30268.99,1
AJH490,2026-01,101590.0,2
AJH490,2026-02,643235.37,10
AJH490,2026-03,1159997.93,10
AJH490,2026-04,-43551.81,1
AJH490,2026-05,91312.6,4
AJH490,2026-06,126129.78,2
AJH751,2026-01,84756.84,4
AJH751,2026-03,242496.0,2
AJH762,2026-04,302011.23,2
AJH762,2026-05,202618.31,2
AJH762,2026-06,327183.72,1
AJI359,2026-01,122161.6,2
AJI359,2026-02,61435.91,4
AJI359,2026-03,1165457.97,10
AJI359,2026-04,-367772.66,0
AJI359,2026-05,123234.0,3
AJI359,2026-06,1955.7,1
AJI368,2026-04,1560.0,0
AJI368,2026-05,3487.41,0
AJI368,2026-06,41362.58,1
AJI371,2025-12,525787.6,1
AJI371,2026-01,107661.46,6
AJI371,2026-02,589633.97,4
AJI371,2026-03,1338730.69,2
AJI371,2026-04,250000.0,1
AJI371,2026-06,0.0,1
AJI931,2026-01,133372.8,2
AJI931,2026-02,162479.1,4
AJI931,2026-03,177797.4,4
AJI931,2026-06,280000.0,3
AJI952,2026-02,108576.0,4
AJI952,2026-03,429473.94,8
AJI952,2026-04,37581.12,2
AJI952,2026-05,30291.0,1
AJI952,2026-06,30285.0,1
AJI955,2026-01,137166.2,4
AJI955,2026-03,2053798.03,14
AJI955,2026-04,-220880.83,0
AJI955,2026-05,81599.63,3
AJI955,2026-06,165057.6,4
AJI974,2026-01,129224.0,6
AJI974,2026-02,439821.6,8
AJI974,2026-03,133872.0,8
AJI974,2026-04,68693.0,5
AJI974,2026-05,109650.1,5
AJI974,2026-06,42445.2,2
AJJ086,2026-02,917151.84,4
AJJ086,2026-03,323102.49,6
AJJ086,2026-05,1363882.73,7
AJJ086,2026-06,512536.53,3
AJJ233,2025-12,64870.4,1
AJJ233,2026-01,91251.0,2
AJJ233,2026-03,159196.3,4
AJJ233,2026-04,77081.2,3
AJJ233,2026-05,135336.2,3
AJJ233,2026-06,46613.8,3
AJJ346,2026-02,1068528.0,10
AJJ346,2026-03,594516.8,8
AJJ346,2026-04,53120.0,2
AJJ346,2026-05,33120.0,1
AJJ346,2026-06,927500.0,4
AJJ353,2026-02,222486.0,2
AJJ353,2026-03,673704.81,16
AJJ353,2026-04,10687.98,0
AJJ353,2026-05,431757.5,1
AJJ353,2026-06,217123.5,3
AJL224,2026-01,343578.48,6
AJL224,2026-02,272305.8,2
AJL224,2026-04,19000.0,1
AJL224,2026-05,588312.57,4
AJL224,2026-06,846.58,1
AJM641,2026-01,88915.2,2
AJM641,2026-02,16000.0,2
AJM641,2026-03,111144.0,2
AJM641,2026-04,132692.0,2
AJM641,2026-05,61762.9,3
AJM641,2026-06,83460.9,3
AJM658,2026-02,1316942.36,4
AJM658,2026-03,-1306456.68,2
AJM658,2026-04,2216.98,1
AJM658,2026-05,8364.51,1
AJM658,2026-06,2216.98,0
AJM764,2026-01,111023.0,2
AJM764,2026-03,138744.0,4
AJM764,2026-04,113194.5,2
AJM764,2026-05,45490.5,1
AJM764,2026-06,45513.0,1
AJM772,2026-02,760908.0,6
AJM772,2026-03,247624.0,2
AJM772,2026-04,92340.0,1
AJM772,2026-05,35089.92,1
AJM772,2026-06,370528.4,2
AJM780,2025-12,30333.0,1
AJM780,2026-01,460144.88,6
AJM780,2026-02,602019.19,6
AJM780,2026-03,547488.16,6
AJM780,2026-05,42504.15,2
AJM780,2026-06,2523.99,0
AJN607,2026-04,3238.1,0
AJN607,2026-05,-519344.0,1
AJN607,2026-06,101290.0,1
AJN612,2026-04,445872.0,5
AJN612,2026-05,60588.0,1
AJN612,2026-06,495534.0,4
AJN613,2026-02,380000.0,4
AJN613,2026-03,100074.52,2
AJN613,2026-04,20000.0,1
AJN613,2026-05,24292.8,2
AJN615,2026-01,45454.5,2
AJN615,2026-02,480272.8,14
AJN615,2026-03,1090022.4,14
AJN615,2026-04,-68742.32,0
AJN615,2026-05,155432.7,2
AJN615,2026-06,276590.33,5
AJO919,2026-06,126065.81,3
AJO928,2026-01,276223.2,4
AJO928,2026-02,259074.6,4
AJO928,2026-03,1169193.3,24
AJO928,2026-04,113525.17,1
AJO928,2026-05,92571.27,2
AJO928,2026-06,-45359.91,0
AJO942,2026-01,244358.4,6
AJO942,2026-02,243750.0,4
AJO942,2026-03,1923711.8,26
AJO942,2026-04,80784.0,2
AJO942,2026-05,176701.0,3
AJO942,2026-06,85783.0,3
AJO951,2026-06,203180.0,4
AJO956,2026-02,1152447.16,10
AJO956,2026-03,511083.36,14
AJO956,2026-05,80977.0,2
AJO956,2026-06,101590.0,1
AJO974,2026-01,127701.0,2
AJO974,2026-02,176496.6,4
AJO974,2026-04,10159.0,1
AJO974,2026-06,40000.0,1
AJO991,2026-01,28296.8,2
AJO991,2026-02,72748.8,2
AJO991,2026-03,1025100.16,10
AJO991,2026-04,3149.64,0
AJO991,2026-05,40636.0,1
AJO991,2026-06,30297.0,1
AJP104,2026-02,60558.0,2
AJP104,2026-03,883542.0,10
AJP104,2026-04,338031.0,3
AJP104,2026-05,309010.0,4
AJP104,2026-06,181830.0,2
AJP751,2026-01,101080.0,2
AJP751,2026-02,305380.04,6
AJP751,2026-03,276371.04,8
AJP751,2026-05,10159.0,1
AJP751,2026-06,44453.2,1
AJP837,2026-03,2412400.0,6
AJP837,2026-04,-99766.43,0
AJP837,2026-05,26159.0,2
AJP837,2026-06,40000.0,1
AJP842,2026-01,1088960.2,8
AJP842,2026-02,677273.0,4
AJP842,2026-03,835806.07,16
AJP842,2026-04,-565228.8,0
AJP849,2026-01,383442.46,6
AJP849,2026-02,163458.0,6
AJP849,2026-03,246326.5,10
AJP849,2026-04,69656.4,4
AJP849,2026-05,34210.3,2
AJP849,2026-06,80622.0,3
AJP854,2026-01,80000.0,2
AJP854,2026-02,97950.6,4
AJP854,2026-03,573327.0,8
AJP854,2026-05,70702.0,2
AJP861,2026-01,91021.34,4
AJP861,2026-02,126198.35,4
AJP861,2026-03,651329.44,14
AJP861,2026-04,2187.11,0
AJP861,2026-05,116423.23,3
AJP861,2026-06,143629.54,6
AJP899,2026-02,62822.0,4
AJP899,2026-03,1355026.04,6
AJP899,2026-06,8968.53,2
AJP903,2026-04,-457645.42,1
AJP903,2026-05,30294.0,1
AJP903,2026-06,15449.94,1
AJP921,2026-04,-621625.74,0
AJP921,2026-05,70659.0,3
AJP921,2026-06,898831.5,3
AJR193,2026-01,763205.12,2
AJR193,2026-02,70742.0,2
AJR193,2026-03,170959.52,4
AJR193,2026-04,90952.96,1
AJR193,2026-05,137117.74,1
AJR197,2026-01,606100.0,4
AJR197,2026-02,-79364.0,2
AJR197,2026-03,1775458.99,12
AJR197,2026-04,-545218.06,2
AJR197,2026-05,162638.7,4
AJR197,2026-06,158278.8,3
AJR202,2026-02,858143.51,8
AJR202,2026-03,305745.03,14
AJR202,2026-04,170152.78,3
AJR202,2026-05,208539.91,1
AJR202,2026-06,23400.0,1
AJR204,2026-02,238921.4,8
AJR204,2026-03,4093970.74,6
AJR204,2026-04,-2000000.0,0
AJR204,2026-05,50435.0,1
AJR204,2026-06,190717.2,2
AJR216,2026-01,199924.34,2
AJR216,2026-02,103238.09,6
AJR216,2026-03,230272.86,4
AJR216,2026-04,53181.0,2
AJR216,2026-05,1471.44,1
AJR216,2026-06,34725.54,1
AJR375,2026-01,21222.6,2
AJR375,2026-02,231719.52,10
AJR375,2026-03,133526.4,8
AJR375,2026-04,68820.2,5
AJR375,2026-05,78869.2,4
AJR375,2026-06,49519.4,2
AJR706,2026-03,111144.0,2
AJR706,2026-04,50520.0,1
AJR706,2026-06,30312.0,1
AJR780,2026-01,739190.7,6
AJR780,2026-04,102583.86,2
AJR780,2026-06,110669.1,2
AJR936,2026-02,1930407.28,12
AJR936,2026-03,2694365.19,16
AJR936,2026-04,429342.36,6
AJR936,2026-05,1356001.8,10
AJR936,2026-06,761166.25,6
AJR944,2026-03,5365938.84,8
AJR944,2026-05,46796.26,1
AJR944,2026-06,54443.23,1
AJR946,2026-01,270000.0,2
AJR946,2026-03,2818793.59,8
AJR946,2026-06,0.0,2
AJS542,2026-01,202140.0,2
AJS542,2026-02,121815.4,6
AJS542,2026-03,2243317.0,14
AJS542,2026-04,148447.2,3
AJS542,2026-05,66837.6,2
AJS542,2026-06,105391.12,4
AJS554,2026-04,21336.0,1
AJS554,2026-06,62259.2,2
AJS600,2026-02,194176.64,6
AJS600,2026-03,3912491.22,16
AJS600,2026-04,144000.0,1
AJS609,2026-02,272691.0,4
AJS609,2026-03,72864.0,2
AJS609,2026-04,93861.9,2
AJS609,2026-06,54318.3,1
AJS683,2026-02,101040.0,2
AJS683,2026-03,1112784.6,12
AJS683,2026-04,22100.0,1
AJT207,2026-02,217830.0,4
AJT207,2026-03,60666.0,2
AJT207,2026-05,40332.0,1
AJT209,2026-03,242352.0,2
AJT209,2026-04,19182.4,1
AJT209,2026-05,197230.08,2
AJT209,2026-06,121176.0,1
AJT214,2026-05,0.0,1
AJT217,2026-03,711508.0,4
AJT217,2026-04,361078.0,2
AJT230,2026-03,441858.8,6
AJT230,2026-04,30294.0,1
AJT230,2026-05,30294.0,1
AJT230,2026-06,75371.0,2
AJT231,2026-03,2450222.54,10
AJT231,2026-04,-2204.7,0
AJT231,2026-05,635546.32,3
AJT231,2026-06,184882.9,3
AJT292,2026-04,-659947.76,0
AJT292,2026-05,150366.62,2
AJT292,2026-06,201708.0,1
AJT623,2026-03,200000.0,2
AJV202,2026-02,48638.4,2
AJV202,2026-03,1305802.25,14
AJV202,2026-04,459787.72,5
AJV202,2026-05,271967.42,3
AJV202,2026-06,13629.6,1
AJV204,2026-02,47496.96,2
AJV204,2026-03,72593.84,4
AJV204,2026-04,30355.2,1
AJV204,2026-05,713398.03,4
AJV204,2026-06,49104.0,1
AJV206,2026-02,191872.8,2
AJV206,2026-03,266666.6,4
AJV206,2026-04,72180.0,1
AJV206,2026-05,158964.66,3
AJV206,2026-06,140200.0,1
AJV217,2026-02,2340.0,2
AJV217,2026-03,102171.8,2
AJV224,2026-02,155863.4,6
AJV224,2026-03,246012.38,12
AJV224,2026-04,621581.8,7
AJV224,2026-05,272812.0,8
AJV224,2026-06,218608.83,6
AJV277,2026-02,220060.0,4
AJV277,2026-03,110000.0,2
AJV277,2026-04,43596.0,1
AJV277,2026-05,111144.0,1
AJV277,2026-06,101590.0,1
AJV335,2026-03,176000.0,4
AJV335,2026-04,501841.33,2
AJV335,2026-05,92603.34,3
AJV335,2026-06,555940.53,1
AJV358,2026-03,1690127.88,6
AJV358,2026-04,82165.52,1
AJV358,2026-05,177789.36,2
AJV358,2026-06,-604872.0,0
AJV361,2026-03,837999.24,6
AJV372,2026-03,325088.0,4
AJV372,2026-04,81349.08,2
AJV372,2026-06,325000.0,1
AJV390,2026-02,0.0,4
AJV390,2026-03,20077.26,2
AJV390,2026-05,15492.5,1
AJV684,2026-03,188957.38,10
AJV684,2026-04,647324.82,4
AJV684,2026-05,22091.67,2
AJV701,2026-02,376616.6,4
AJV701,2026-03,240000.0,2
AJV701,2026-04,0.0,1
AJV701,2026-05,335664.89,3
AJV887,2026-04,1015.9,1
AJV887,2026-05,97003.9,2
AJV887,2026-06,6114.16,1
AJV910,2026-03,0.0,2
AJV910,2026-05,10611.3,1
AJW171,2026-02,100980.0,2
AJW171,2026-03,1537912.84,12
AJW171,2026-04,40000.0,2
AJW171,2026-05,565532.21,5
AJW171,2026-06,1015.9,2
AJW379,2026-03,478754.4,8
AJW379,2026-04,40453.0,2
AJW379,2026-05,111054.0,2
AJW379,2026-06,161594.0,4
AJW409,2026-03,121560.0,6
AJW409,2026-04,48004.6,1
AJW409,2026-05,230795.3,4
AJW409,2026-06,30291.0,1
AJW425,2026-03,3326448.33,14
AJW425,2026-04,-20211.83,0
AJW425,2026-05,1025721.45,3
AJW425,2026-06,-530057.03,2
AJW427,2026-02,242424.0,2
AJW427,2026-03,420000.0,4
AJW427,2026-05,8756.8,1
AJW427,2026-06,15587.66,2
AJW428,2026-03,167455.8,4
AJW428,2026-04,110000.0,1
AJW428,2026-05,40636.0,1
AJW428,2026-06,424116.0,1
AJW439,2026-03,730438.0,6
AJW439,2026-05,475209.6,2
AJW439,2026-06,569624.0,4
AJW444,2026-02,959880.0,4
AJW444,2026-03,1746559.4,16
AJW444,2026-04,238924.56,2
AJW444,2026-05,603361.5,5
AJW444,2026-06,204553.0,4
AJW446,2026-03,1112080.0,4
AJW446,2026-04,-416165.0,1
AJW446,2026-05,362840.86,3
AJW446,2026-06,204067.08,3
AJW447,2026-02,1130076.0,4
AJW447,2026-03,-16170.1,6
AJW447,2026-04,30548.2,2
AJW447,2026-05,555447.0,1
AJW447,2026-06,820318.0,2
AJW583,2026-03,227925.0,6
AJW583,2026-05,80442.8,3
AJX075,2026-02,588493.78,4
AJX075,2026-03,574114.32,6
AJX075,2026-04,-93342.04,1
AJX075,2026-05,38908.1,1
AJX075,2026-06,221914.0,1
AJX322,2026-03,852195.6,16
AJX322,2026-04,405529.8,4
AJX322,2026-05,121237.0,2
AJX322,2026-06,242496.0,1
AJX566,2026-02,100980.0,2
AJX566,2026-03,986031.8,14
AJX566,2026-04,112299.7,4
AJX566,2026-05,222085.4,7
AJX566,2026-06,171058.0,3
AJX568,2026-03,663942.2,6
AJX568,2026-04,-40636.0,0
AJX568,2026-05,478601.2,3
AJX568,2026-06,-404000.0,0
AJX575,2026-03,66646.8,4
AJX575,2026-04,30477.0,1
AJX575,2026-05,4543.2,1
AJX575,2026-06,135351.0,3
AJX580,2026-04,136741.5,1
AJX580,2026-05,303040.8,2
AJX594,2026-03,20207.26,2
AJX594,2026-04,643073.03,5
AJX594,2026-05,316994.03,2
AJX594,2026-06,172877.76,3
AJX604,2026-04,53297.0,2
AJX604,2026-05,111102.0,1
AJX604,2026-06,28473.2,1
AJX719,2026-03,1086486.5,4
AJX719,2026-04,30143.61,1
AJX719,2026-05,64975.8,1
AJX719,2026-06,30288.0,1
AJX736,2026-03,90999.0,2
AJX736,2026-04,54583.2,1
AJX739,2026-03,374888.6,4
AJX740,2026-03,66633.6,2
AJX740,2026-04,-30288.0,0
AJY172,2026-05,80696.0,2
AJY321,2026-03,145908.0,8
AJY321,2026-04,41612.72,2
AJY321,2026-05,42433.2,2
AJY328,2026-03,1180000.0,2
AKA845,2026-03,111078.0,6
AKB208,2026-03,66627.0,2
AKB208,2026-04,10159.0,1
AKB798,2026-03,365150.0,6
AKB798,2026-04,80848.0,1
AKB798,2026-05,69725.7,2
AKB798,2026-06,45450.6,2
AKB803,2026-03,2647298.67,18
AKB803,2026-04,509919.17,4
AKB803,2026-05,76062.9,1
AKB803,2026-06,192839.75,3
AKB812,2026-03,1800000.0,2
AKB812,2026-05,46895.25,1
AKB828,2026-04,39081.22,2
AKC554,2026-03,411200.0,4
AKC554,2026-04,21289.8,1
AKC584,2026-04,93332.7,2
AKC584,2026-06,40000.0,1
AKC618,2026-04,14823.04,1
AKC618,2026-05,63808.24,3
AKC618,2026-06,136966.24,2
AKC619,2026-03,1005833.56,4
AKC619,2026-04,1845.12,1
AKC619,2026-05,132361.12,2
AKC619,2026-06,20318.0,1
AKD041,2026-04,40636.0,1
AKD609,2026-03,2902970.48,10
AKD609,2026-04,138866.12,1
AKD991,2026-04,84157.92,2
AKD991,2026-05,30298.0,2
AKD991,2026-06,346535.25,6
AKD994,2026-05,389966.5,1
AKD994,2026-06,413263.2,1
AKD995,2026-03,911142.31,4
AKD995,2026-04,355253.56,1
AKD995,2026-05,705335.15,4
AKD995,2026-06,52239.9,1
AKD998,2026-04,20200.0,1
AKD998,2026-05,30477.0,2
AKD998,2026-06,86904.3,2
AKE016,2026-03,1000712.8,8
AKE016,2026-04,33955.15,1
AKE016,2026-05,512754.9,2
AKE016,2026-06,31594.64,1
AKE025,2026-05,1575464.66,2
AKE025,2026-06,60774.0,1
AKE054,2026-03,269614.04,6
AKE054,2026-05,45923.4,2
AKE054,2026-06,17002.72,3
AKE863,2026-03,185764.2,6
AKE863,2026-04,30279.0,1
AKE863,2026-05,60588.0,1
AKE863,2026-06,181674.0,2
AKF105,2026-04,95776.5,2
AKF105,2026-05,81744.0,4
AKF105,2026-06,99687.6,3
AKF327,2026-05,30249.0,1
AKF327,2026-06,80729.0,2
AKF344,2026-03,60624.0,2
AKF344,2026-05,13629.6,1
AKF344,2026-06,13087.27,1
AKF843,2026-06,30288.0,1
AKF868,2026-05,100520.0,2
AKF868,2026-06,80582.4,2
AKG161,2026-04,50520.0,1
AKG161,2026-05,67732.84,3
AKG161,2026-06,130000.0,1
AKH463,2026-05,69327.16,1
AKH463,2026-06,50490.0,1
AKH465,2026-05,123218.8,2
AKH465,2026-06,50000.0,1
AKH466,2026-05,21289.8,1
AKH472,2026-04,441552.62,4
AKH472,2026-05,235731.61,4
AKH472,2026-06,82540.77,2
AKH474,2026-05,29985.12,1
AKH474,2026-06,44104.32,1
AKH501,2026-05,21176.4,1
AKH502,2026-04,40636.0,1
AKH502,2026-05,56743.53,2
AKH502,2026-06,246771.5,4
AKH517,2026-04,197028.0,2
AKH517,2026-06,70948.0,2
AKI418,2026-05,139653.23,1
AKI800,2026-05,482384.25,5
AKI800,2026-06,40229.64,2
AKI822,2026-04,126221.5,2
AKI822,2026-05,167417.16,3
AKI822,2026-06,-73162.08,1
AKJ580,2026-05,59608.48,2
AKJ580,2026-06,196827.08,3
AKK874,2026-06,90954.0,1
AKK879,2026-05,0.0,2
AKL030,2026-05,24309.6,1
AKL030,2026-06,10159.0,1
AKL136,2026-06,262697.0,4
AKL139,2026-05,471439.3,2
AKL139,2026-06,254301.98,3
AKL153,2026-05,36626.67,1
AKL153,2026-06,127309.16,1
AKL595,2026-05,100000.0,1
AKL595,2026-06,234717.4,5
AKL660,2026-06,49655.3,3
AKL662,2026-05,36000.0,1
AKL662,2026-06,80654.4,2
AKL695,2026-06,18000.0,1
AKL700,2026-06,31620.0,1
AKM066,2026-06,225045.0,1
AKM697,2026-06,14545.44,1
AKM728,2026-06,30312.0,1
AKM949,2026-05,110957.0,1
AKM949,2026-06,120996.0,1
AKO299,2026-06,31720.09,2
AKO648,2026-06,50505.0,1
AKO652,2026-06,10000.0,1
AKO656,2026-06,85734.9,2
AKO657,2026-06,27234.9,1
AKO659,2026-06,30205.8,1
AKO787,2026-06,20000.0,1
AKP222,2026-06,280603.2,6
AKP227,2026-06,24324.0,1
AKP404,2026-06,400000.8,1
AKP483,2026-06,145195.2,1
AKP584,2026-06,82870.0,2
AKP695,2026-06,166212.0,2
AKP706,2026-06,650000.0,1
AKP707,2026-06,19200.0,1
AKQ047,2026-06,10281.6,1
AKQ409,2026-06,71485.0,2
AKQ462,2026-06,145195.2,1
AKQ747,2026-06,50480.0,1
AKQ923,2026-06,27000.0,1
AKQ997,2026-06,84820.2,3
AKR149,2026-06,80000.0,1
AKS435,2026-06,30000.0,1
BQ7267,2026-02,227276.52,2
BQ7267,2026-03,351453.4,10
BQ7267,2026-04,217502.0,4
BQ7267,2026-05,63457.5,3
BQ7267,2026-06,97381.42,2
BR1597,2025-07,213280.0,2
BR1597,2025-09,69717.6,1
BR1597,2025-10,34858.8,1
BR1597,2025-11,57500.0,1
BR1597,2025-12,221954.53,4
BR1597,2026-01,236356.8,6
BR1597,2026-02,161568.0,4
BR1597,2026-03,779452.0,8
BR1597,2026-04,-50460.0,0
BR1597,2026-05,35364.0,1
BU7031,2026-01,181303.44,8
BU7031,2026-02,1036715.49,18
BU7031,2026-03,3242404.89,32
BU7031,2026-04,580084.19,9
BU7031,2026-05,108892.68,2
BU7031,2026-06,44940.06,1
BV8184,2025-07,634190.5,4
BV8184,2025-08,-194162.0,1
BV8184,2025-09,34838.1,1
BV8184,2025-10,117237.21,1
BV8184,2025-11,669564.16,6
BV8184,2025-12,682486.95,5
BV8184,2026-02,541693.16,4
BV8184,2026-03,680723.12,8
BV8184,2026-04,846.58,0
BV8184,2026-06,30846.58,1
IO8533,2026-04,88451.09,2
IO8533,2026-05,432621.02,1
IO8533,2026-06,20400.0,1
LH9845,2026-01,-55.54,6
LH9845,2026-02,382965.5,12
LH9845,2026-03,229388.88,8
LH9845,2026-04,80000.0,4
LH9845,2026-05,50000.0,3
LH9845,2026-06,456800.0,3
YV2686,2026-03,4844833.07,14
YV2686,2026-04,687627.72,4
